"","nlc2022_7class","T_MAPCODE","coct_cond10","n"
"13310","3","AT48","99",9
"13311","4","AT48","99",14644
"13312","5","AT48","99",5165
"13313","6","AT48","99",0
"13314","7","AT48","99",0
"13315","1","AT49","99",13809605
"13316","2","AT49","99",105624
"13317","3","AT49","99",55007
"13318","4","AT49","99",57788
"13319","5","AT49","99",87833
"13320","6","AT49","99",1071
"13321","7","AT49","99",385
"13322","1","AT50","99",1287951
"13323","2","AT50","99",47255
"13324","3","AT50","99",1617
"13325","4","AT50","99",44997
"13326","5","AT50","99",61295
"13327","6","AT50","99",232
"13328","7","AT50","99",557
"13329","1","AT51","99",4234703
"13330","2","AT51","99",103335
"13331","3","AT51","99",7332
"13332","4","AT51","99",181038
"13333","5","AT51","99",370986
"13334","6","AT51","99",5190
"13335","7","AT51","99",5868
"13336","1","AT52","99",75448
"13337","2","AT52","99",10542
"13338","3","AT52","99",0
"13339","4","AT52","99",65
"13340","5","AT52","99",22941
"13341","6","AT52","99",0
"13342","7","AT52","99",0
"13343","1","AT53","99",41363
"13344","2","AT53","99",5053
"13345","3","AT53","99",21
"13346","4","AT53","99",14623
"13347","5","AT53","99",1433
"13348","6","AT53","99",0
"13349","7","AT53","99",5282
"13350","1","AT54","99",462260
"13351","2","AT54","99",2547
"13352","3","AT54","99",834
"13353","4","AT54","99",97
"13354","5","AT54","99",3619
"13355","6","AT54","99",0
"13356","7","AT54","99",6
"13357","1","AT55","99",1854403
"13358","2","AT55","99",21853
"13359","3","AT55","99",1282
"13360","4","AT55","99",5090
"13361","5","AT55","99",18046
"13362","6","AT55","99",243
"13363","7","AT55","99",57
"13364","1","AT56","99",1165863
"13365","2","AT56","99",163756
"13366","3","AT56","99",1350
"13367","4","AT56","99",162366
"13368","5","AT56","99",229877
"13369","6","AT56","99",1992
"13370","7","AT56","99",28822
"13371","1","AT57","99",263724
"13372","2","AT57","99",23235
"13373","3","AT57","99",6180
"13374","4","AT57","99",29763
"13375","5","AT57","99",18554
"13376","6","AT57","99",659
"13377","7","AT57","99",458
"13378","1","AT58","99",5553434
"13379","2","AT58","99",32273
"13380","3","AT58","99",6344
"13381","4","AT58","99",14032
"13382","5","AT58","99",24393
"13383","6","AT58","99",204
"13384","7","AT58","99",59
"13385","1","AZa1","99",45573
"13386","2","AZa1","99",899
"13387","3","AZa1","99",4
"13388","4","AZa1","99",80
"13389","5","AZa1","99",167
"13390","6","AZa1","99",0
"13391","7","AZa1","99",103
"13392","1","AZa2","99",290297
"13393","2","AZa2","99",110187
"13394","3","AZa2","99",3136
"13395","4","AZa2","99",26401
"13396","5","AZa2","99",433097
"13397","6","AZa2","99",127
"13398","7","AZa2","99",13891
"13399","1","AZa3","99",1326646
"13400","2","AZa3","99",132735
"13401","3","AZa3","99",41529
"13402","4","AZa3","99",25766
"13403","5","AZa3","99",647880
"13404","6","AZa3","99",2417
"13405","7","AZa3","99",54
"13406","1","AZa4","99",3120237
"13407","2","AZa4","99",230568
"13408","3","AZa4","99",18319
"13409","4","AZa4","99",48106
"13410","5","AZa4","99",1018827
"13411","6","AZa4","99",15290
"13412","7","AZa4","99",16907
"13413","1","AZa5","99",5265030
"13414","2","AZa5","99",583769
"13415","3","AZa5","99",747009
"13416","4","AZa5","99",88892
"13417","5","AZa5","99",1322294
"13418","6","AZa5","99",21358
"13419","7","AZa5","99",59595
"13420","1","AZa6","99",715100
"13421","2","AZa6","99",124898
"13422","3","AZa6","99",17191
"13423","4","AZa6","99",118716
"13424","5","AZa6","99",626813
"13425","6","AZa6","99",1470
"13426","7","AZa6","99",29454
"13427","1","AZa7","99",2146846
"13428","2","AZa7","99",200115
"13429","3","AZa7","99",59418
"13430","4","AZa7","99",39545
"13431","5","AZa7","99",710082
"13432","6","AZa7","99",4667
"13433","7","AZa7","99",54927
"13434","1","AZd1","99",824
"13435","2","AZd1","99",1470
"13436","3","AZd1","99",157
"13437","4","AZd1","99",0
"13438","5","AZd1","99",0
"13439","6","AZd1","99",13641
"13440","7","AZd1","99",0
"13441","1","AZd2","99",23943
"13442","2","AZd2","99",459
"13443","3","AZd2","99",3
"13444","4","AZd2","99",56
"13445","5","AZd2","99",0
"13446","6","AZd2","99",8600
"13447","7","AZd2","99",0
"13448","1","AZd3","99",529775
"13449","2","AZd3","99",5673
"13450","3","AZd3","99",314
"13451","4","AZd3","99",5195
"13452","5","AZd3","99",0
"13453","6","AZd3","99",122
"13454","7","AZd3","99",11
"13455","1","AZd4","99",65945
"13456","2","AZd4","99",1991
"13457","3","AZd4","99",27
"13458","4","AZd4","99",1589
"13459","5","AZd4","99",0
"13460","6","AZd4","99",336
"13461","7","AZd4","99",296
"13462","1","AZi1","99",3000010
"13463","2","AZi1","99",158360
"13464","3","AZi1","99",4827
"13465","4","AZi1","99",14108
"13466","5","AZi1","99",225633
"13467","6","AZi1","99",5158
"13468","7","AZi1","99",1513
"13469","1","AZi3","99",4785550
"13470","2","AZi3","99",32878
"13471","3","AZi3","99",120
"13472","4","AZi3","99",20790
"13473","5","AZi3","99",282
"13474","6","AZi3","99",261
"13475","7","AZi3","99",242
"13476","1","AZi5","99",12035857
"13477","2","AZi5","99",374778
"13478","3","AZi5","99",67903
"13479","4","AZi5","99",19891
"13480","5","AZi5","99",421886
"13481","6","AZi5","99",19790
"13482","7","AZi5","99",2582
"13483","1","AZi6","99",11334708
"13484","2","AZi6","99",581986
"13485","3","AZi6","99",111699
"13486","4","AZi6","99",135922
"13487","5","AZi6","99",1076188
"13488","6","AZi6","99",3445
"13489","7","AZi6","99",13181
"13490","1","AZi7","99",4959166
"13491","2","AZi7","99",229101
"13492","3","AZi7","99",15492
"13493","4","AZi7","99",11845
"13494","5","AZi7","99",107517
"13495","6","AZi7","99",484
"13496","7","AZi7","99",1798
"13497","1","AZi8","99",358445
"13498","2","AZi8","99",100120
"13499","3","AZi8","99",3575
"13500","4","AZi8","99",26135
"13501","5","AZi8","99",526555
"13502","6","AZi8","99",255
"13503","7","AZi8","99",3076
"13504","1","AZs3","99",30059
"13505","2","AZs3","99",1417
"13506","3","AZs3","99",7
"13507","4","AZs3","99",771
"13508","5","AZs3","99",0
"13509","6","AZs3","99",0
"13510","7","AZs3","99",187
"13511","1","CB1","99",2082898
"13512","2","CB1","99",598322
"13513","3","CB1","99",9092
"13514","4","CB1","99",1007903
"13515","5","CB1","99",493892
"13516","6","CB1","99",29947
"13517","7","CB1","99",1667183
"13518","1","CB2","99",1002555
"13519","2","CB2","99",244113
"13520","3","CB2","99",306
"13521","4","CB2","99",269628
"13522","5","CB2","99",27299
"13523","6","CB2","99",2615
"13524","7","CB2","99",1258842
"13525","1","CB3","99",1682363
"13526","2","CB3","99",1374684
"13527","3","CB3","99",22374
"13528","4","CB3","99",3425176
"13529","5","CB3","99",3666319
"13530","6","CB3","99",13267
"13531","7","CB3","99",170286
"13532","1","CB4","99",1603050
"13533","2","CB4","99",510766
"13534","3","CB4","99",2819
"13535","4","CB4","99",297931
"13536","5","CB4","99",604375
"13537","6","CB4","99",4048
"13538","7","CB4","99",226715
"13539","1","CB5","99",2248757
"13540","2","CB5","99",630609
"13541","3","CB5","99",917
"13542","4","CB5","99",872989
"13543","5","CB5","99",337383
"13544","6","CB5","99",1108
"13545","7","CB5","99",34263
"13546","1","CB6","99",1028171
"13547","2","CB6","99",658094
"13548","3","CB6","99",937
"13549","4","CB6","99",846837
"13550","5","CB6","99",248577
"13551","6","CB6","99",5413
"13552","7","CB6","99",14974
"13553","1","Dg1","99",832306
"13554","2","Dg1","99",162
"13555","3","Dg1","99",33
"13556","4","Dg1","99",0
"13557","5","Dg1","99",0
"13558","6","Dg1","99",7310
"13559","7","Dg1","99",0
"13560","1","Dg10","99",5210916
"13561","2","Dg10","99",7302
"13562","3","Dg10","99",169
"13563","4","Dg10","99",5137
"13564","5","Dg10","99",3149
"13565","6","Dg10","99",10117
"13566","7","Dg10","99",2
"13567","1","Dg2","99",903528
"13568","2","Dg2","99",44
"13569","3","Dg2","99",48
"13570","4","Dg2","99",0
"13571","5","Dg2","99",0
"13572","6","Dg2","99",0
"13573","7","Dg2","99",0
"13574","1","Dg3","99",391153
"13575","2","Dg3","99",137
"13576","3","Dg3","99",1
"13577","4","Dg3","99",17
"13578","5","Dg3","99",0
"13579","6","Dg3","99",8836
"13580","7","Dg3","99",0
"13581","1","Dg4","99",267959
"13582","2","Dg4","99",142
"13583","3","Dg4","99",183
"13584","4","Dg4","99",0
"13585","5","Dg4","99",0
"13586","6","Dg4","99",1205
"13587","7","Dg4","99",0
"13588","1","Dg5","99",1479859
"13589","2","Dg5","99",157
"13590","3","Dg5","99",237
"13591","4","Dg5","99",484
"13592","5","Dg5","99",0
"13593","6","Dg5","99",0
"13594","7","Dg5","99",0
"13595","1","Dg6","99",20256
"13596","2","Dg6","99",17
"13597","3","Dg6","99",0
"13598","4","Dg6","99",274
"13599","5","Dg6","99",0
"13600","6","Dg6","99",0
"13601","7","Dg6","99",0
"13602","1","Dg7","99",610366
"13603","2","Dg7","99",740
"13604","3","Dg7","99",34
"13605","4","Dg7","99",3249
"13606","5","Dg7","99",1025
"13607","6","Dg7","99",2138
"13608","7","Dg7","99",0
"13609","1","Dg8","99",857324
"13610","2","Dg8","99",66
"13611","3","Dg8","99",16
"13612","4","Dg8","99",471
"13613","5","Dg8","99",0
"13614","6","Dg8","99",119
"13615","7","Dg8","99",0
"13616","1","Dg9","99",2995891
"13617","2","Dg9","99",18290
"13618","3","Dg9","99",38
"13619","4","Dg9","99",18764
"13620","5","Dg9","99",10214
"13621","6","Dg9","99",1608
"13622","7","Dg9","99",253
"13623","1","Dn1","99",3345
"13624","2","Dn1","99",1304
"13625","3","Dn1","99",39
"13626","4","Dn1","99",1365
"13627","5","Dn1","99",0
"13628","6","Dn1","99",36677
"13629","7","Dn1","99",0
"13630","1","Dn2","99",2507
"13631","2","Dn2","99",230
"13632","3","Dn2","99",0
"13633","4","Dn2","99",0
"13634","5","Dn2","99",0
"13635","6","Dn2","99",1119
"13636","7","Dn2","99",0
"13637","1","Dn3","99",306402
"13638","2","Dn3","99",10355
"13639","3","Dn3","99",31
"13640","4","Dn3","99",6330
"13641","5","Dn3","99",0
"13642","6","Dn3","99",26641
"13643","7","Dn3","99",0
"13644","1","Dn4","99",487279
"13645","2","Dn4","99",6068
"13646","3","Dn4","99",219
"13647","4","Dn4","99",3817
"13648","5","Dn4","99",2496
"13649","6","Dn4","99",42719
"13650","7","Dn4","99",0
"13651","1","Dn5","99",960948
"13652","2","Dn5","99",6637
"13653","3","Dn5","99",279
"13654","4","Dn5","99",4213
"13655","5","Dn5","99",0
"13656","6","Dn5","99",73620
"13657","7","Dn5","99",0
"13658","1","FFa1","99",132263
"13659","2","FFa1","99",56539
"13660","3","FFa1","99",19342
"13661","4","FFa1","99",2456
"13662","5","FFa1","99",239110
"13663","6","FFa1","99",23
"13664","7","FFa1","99",382
"13665","1","FFa2","99",422946
"13666","2","FFa2","99",166259
"13667","3","FFa2","99",11594
"13668","4","FFa2","99",48551
"13669","5","FFa2","99",586546
"13670","6","FFa2","99",705
"13671","7","FFa2","99",17510
"13672","1","FFa3","99",338505
"13673","2","FFa3","99",179921
"13674","3","FFa3","99",49358
"13675","4","FFa3","99",92581
"13676","5","FFa3","99",443007
"13677","6","FFa3","99",315
"13678","7","FFa3","99",28179
"13679","1","FFa4","99",0
"13680","2","FFa4","99",0
"13681","3","FFa4","99",0
"13682","4","FFa4","99",0
"13683","5","FFa4","99",0
"13684","6","FFa4","99",0
"13685","7","FFa4","99",0
"13686","1","FFb1","99",645323
"13687","2","FFb1","99",20074
"13688","3","FFb1","99",2703
"13689","4","FFb1","99",1261
"13690","5","FFb1","99",26992
"13691","6","FFb1","99",20
"13692","7","FFb1","99",1149
"13693","1","FFb2","99",312392
"13694","2","FFb2","99",8612
"13695","3","FFb2","99",146
"13696","4","FFb2","99",127
"13697","5","FFb2","99",2013
"13698","6","FFb2","99",0
"13699","7","FFb2","99",4892
"13700","1","FFb3","99",244191
"13701","2","FFb3","99",136
"13702","3","FFb3","99",33
"13703","4","FFb3","99",70
"13704","5","FFb3","99",141
"13705","6","FFb3","99",0
"13706","7","FFb3","99",55
"13707","1","FFb4","99",135058
"13708","2","FFb4","99",4967
"13709","3","FFb4","99",25
"13710","4","FFb4","99",255
"13711","5","FFb4","99",11010
"13712","6","FFb4","99",0
"13713","7","FFb4","99",3516
"13714","1","FFb5","99",239395
"13715","2","FFb5","99",12614
"13716","3","FFb5","99",304
"13717","4","FFb5","99",607
"13718","5","FFb5","99",17604
"13719","6","FFb5","99",9
"13720","7","FFb5","99",429
"13721","1","FFb6","99",73958
"13722","2","FFb6","99",23642
"13723","3","FFb6","99",1580
"13724","4","FFb6","99",6362
"13725","5","FFb6","99",61617
"13726","6","FFb6","99",28
"13727","7","FFb6","99",27918
"13728","1","FFc1","99",970727
"13729","2","FFc1","99",252431
"13730","3","FFc1","99",3837
"13731","4","FFc1","99",22687
"13732","5","FFc1","99",870304
"13733","6","FFc1","99",488
"13734","7","FFc1","99",52416
"13735","1","FFd1","99",2766885
"13736","2","FFd1","99",303957
"13737","3","FFd1","99",1
"13738","4","FFd1","99",1084
"13739","5","FFd1","99",176056
"13740","6","FFd1","99",4398
"13741","7","FFd1","99",3
"13742","1","FFd10","99",74874
"13743","2","FFd10","99",20638
"13744","3","FFd10","99",319
"13745","4","FFd10","99",24109
"13746","5","FFd10","99",13386
"13747","6","FFd10","99",61
"13748","7","FFd10","99",245789
"13749","1","FFd11","99",150378
"13750","2","FFd11","99",4658
"13751","3","FFd11","99",167
"13752","4","FFd11","99",3701
"13753","5","FFd11","99",31782
"13754","6","FFd11","99",604
"13755","7","FFd11","99",249
"13756","1","FFd2","99",1892938
"13757","2","FFd2","99",862031
"13758","3","FFd2","99",3580
"13759","4","FFd2","99",23981
"13760","5","FFd2","99",2350030
"13761","6","FFd2","99",1041
"13762","7","FFd2","99",5587
"13763","1","FFd3","99",1595916
"13764","2","FFd3","99",394025
"13765","3","FFd3","99",2363
"13766","4","FFd3","99",19769
"13767","5","FFd3","99",509827
"13768","6","FFd3","99",270
"13769","7","FFd3","99",1916
"13770","1","FFd4","99",432920
"13771","2","FFd4","99",254904
"13772","3","FFd4","99",1687
"13773","4","FFd4","99",16613
"13774","5","FFd4","99",386235
"13775","6","FFd4","99",1252
"13776","7","FFd4","99",2031
"13777","1","FFd5","99",5017
"13778","2","FFd5","99",5715
"13779","3","FFd5","99",382
"13780","4","FFd5","99",2475
"13781","5","FFd5","99",27450
"13782","6","FFd5","99",6
"13783","7","FFd5","99",150
"13784","1","FFd6","99",83071
"13785","2","FFd6","99",10030
"13786","3","FFd6","99",73
"13787","4","FFd6","99",43508
"13788","5","FFd6","99",1254
"13789","6","FFd6","99",139
"13790","7","FFd6","99",1873
"13791","1","FFd7","99",299027
"13792","2","FFd7","99",56625
"13793","3","FFd7","99",938
"13794","4","FFd7","99",5299
"13795","5","FFd7","99",255286
"13796","6","FFd7","99",169
"13797","7","FFd7","99",1209
"13798","1","FFd8","99",108739
"13799","2","FFd8","99",21055
"13800","3","FFd8","99",88997
"13801","4","FFd8","99",1818
"13802","5","FFd8","99",21896
"13803","6","FFd8","99",1327
"13804","7","FFd8","99",394
"13805","1","FFd9","99",661973
"13806","2","FFd9","99",201088
"13807","3","FFd9","99",165
"13808","4","FFd9","99",14111
"13809","5","FFd9","99",407483
"13810","6","FFd9","99",294
"13811","7","FFd9","99",7970
"13812","1","FFf1","99",583695
"13813","2","FFf1","99",246141
"13814","3","FFf1","99",5067
"13815","4","FFf1","99",22974
"13816","5","FFf1","99",863793
"13817","6","FFf1","99",560
"13818","7","FFf1","99",12795
"13819","1","FFf2","99",48534
"13820","2","FFf2","99",21881
"13821","3","FFf2","99",111
"13822","4","FFf2","99",367
"13823","5","FFf2","99",30033
"13824","6","FFf2","99",8
"13825","7","FFf2","99",483
"13826","1","FFg1","99",159987
"13827","2","FFg1","99",315
"13828","3","FFg1","99",0
"13829","4","FFg1","99",405
"13830","5","FFg1","99",1261
"13831","6","FFg1","99",0
"13832","7","FFg1","99",0
"13833","1","FFg2","99",562312
"13834","2","FFg2","99",153448
"13835","3","FFg2","99",19986
"13836","4","FFg2","99",46431
"13837","5","FFg2","99",193140
"13838","6","FFg2","99",252
"13839","7","FFg2","99",94159
"13840","1","FFg3","99",78
"13841","2","FFg3","99",12
"13842","3","FFg3","99",0
"13843","4","FFg3","99",30
"13844","5","FFg3","99",0
"13845","6","FFg3","99",0
"13846","7","FFg3","99",1
"13847","1","FFg4","99",35271
"13848","2","FFg4","99",2828
"13849","3","FFg4","99",90
"13850","4","FFg4","99",6
"13851","5","FFg4","99",4153
"13852","6","FFg4","99",0
"13853","7","FFg4","99",0
"13854","1","FFg5","99",444636
"13855","2","FFg5","99",153516
"13856","3","FFg5","99",4870
"13857","4","FFg5","99",127776
"13858","5","FFg5","99",471403
"13859","6","FFg5","99",1660
"13860","7","FFg5","99",41631
"13861","1","FFh1","99",497161
"13862","2","FFh1","99",159892
"13863","3","FFh1","99",28815
"13864","4","FFh1","99",8959
"13865","5","FFh1","99",369052
"13866","6","FFh1","99",81
"13867","7","FFh1","99",6028
"13868","1","FFh10","99",694533
"13869","2","FFh10","99",6801
"13870","3","FFh10","99",49
"13871","4","FFh10","99",451
"13872","5","FFh10","99",5221
"13873","6","FFh10","99",0
"13874","7","FFh10","99",835
"13875","1","FFh11","99",0
"13876","2","FFh11","99",0
"13877","3","FFh11","99",0
"13878","4","FFh11","99",0
"13879","5","FFh11","99",0
"13880","6","FFh11","99",0
"13881","7","FFh11","99",0
"13882","1","FFh2","99",253119
"13883","2","FFh2","99",8390
"13884","3","FFh2","99",145
"13885","4","FFh2","99",108
"13886","5","FFh2","99",4540
"13887","6","FFh2","99",5
"13888","7","FFh2","99",0
"13889","1","FFh3","99",159156
"13890","2","FFh3","99",17969
"13891","3","FFh3","99",579
"13892","4","FFh3","99",560
"13893","5","FFh3","99",9087
"13894","6","FFh3","99",52
"13895","7","FFh3","99",386
"13896","1","FFh4","99",508013
"13897","2","FFh4","99",85257
"13898","3","FFh4","99",6534
"13899","4","FFh4","99",7474
"13900","5","FFh4","99",174391
"13901","6","FFh4","99",247
"13902","7","FFh4","99",10263
"13903","1","FFh5","99",50076
"13904","2","FFh5","99",25122
"13905","3","FFh5","99",753
"13906","4","FFh5","99",3382
"13907","5","FFh5","99",17354
"13908","6","FFh5","99",0
"13909","7","FFh5","99",13228
"13910","1","FFh6","99",166503
"13911","2","FFh6","99",97211
"13912","3","FFh6","99",73866
"13913","4","FFh6","99",16482
"13914","5","FFh6","99",288475
"13915","6","FFh6","99",191
"13916","7","FFh6","99",34903
"13917","1","FFh7","99",369868
"13918","2","FFh7","99",49454
"13919","3","FFh7","99",1728
"13920","4","FFh7","99",10515
"13921","5","FFh7","99",229661
"13922","6","FFh7","99",8
"13923","7","FFh7","99",5293
"13924","1","FFh8","99",361180
"13925","2","FFh8","99",59968
"13926","3","FFh8","99",1077
"13927","4","FFh8","99",1599
"13928","5","FFh8","99",37243
"13929","6","FFh8","99",13
"13930","7","FFh8","99",5761
"13931","1","FFh9","99",609371
"13932","2","FFh9","99",153279
"13933","3","FFh9","99",6372
"13934","4","FFh9","99",95110
"13935","5","FFh9","99",334502
"13936","6","FFh9","99",185
"13937","7","FFh9","99",210269
"13938","1","FFl1","99",643865
"13939","2","FFl1","99",24488
"13940","3","FFl1","99",158
"13941","4","FFl1","99",21069
"13942","5","FFl1","99",27697
"13943","6","FFl1","99",67
"13944","7","FFl1","99",81
"13945","1","FFl2","99",1654071
"13946","2","FFl2","99",30153
"13947","3","FFl2","99",457
"13948","4","FFl2","99",10138
"13949","5","FFl2","99",38196
"13950","6","FFl2","99",2569
"13951","7","FFl2","99",225
"13952","1","FFl3","99",1555570
"13953","2","FFl3","99",90027
"13954","3","FFl3","99",7
"13955","4","FFl3","99",6385
"13956","5","FFl3","99",325458
"13957","6","FFl3","99",348
"13958","7","FFl3","99",1493
"13959","1","FFq1","99",122600
"13960","2","FFq1","99",0
"13961","3","FFq1","99",0
"13962","4","FFq1","99",0
"13963","5","FFq1","99",0
"13964","6","FFq1","99",0
"13965","7","FFq1","99",0
"13966","1","FFq2","99",4043433
"13967","2","FFq2","99",42579
"13968","3","FFq2","99",1252
"13969","4","FFq2","99",2019
"13970","5","FFq2","99",26160
"13971","6","FFq2","99",54
"13972","7","FFq2","99",0
"13973","1","FFq3","99",3125534
"13974","2","FFq3","99",30830
"13975","3","FFq3","99",520
"13976","4","FFq3","99",1414
"13977","5","FFq3","99",11755
"13978","6","FFq3","99",408
"13979","7","FFq3","99",55
"13980","1","FFq4","99",228212
"13981","2","FFq4","99",5801
"13982","3","FFq4","99",830
"13983","4","FFq4","99",1988
"13984","5","FFq4","99",7368
"13985","6","FFq4","99",352
"13986","7","FFq4","99",24
"13987","1","FFq5","99",970972
"13988","2","FFq5","99",925
"13989","3","FFq5","99",77
"13990","4","FFq5","99",218
"13991","5","FFq5","99",33
"13992","6","FFq5","99",0
"13993","7","FFq5","99",0
"13994","1","FFq6","99",1671814
"13995","2","FFq6","99",17390
"13996","3","FFq6","99",233
"13997","4","FFq6","99",2154
"13998","5","FFq6","99",9369
"13999","6","FFq6","99",158
"14000","7","FFq6","99",7177
"14001","1","FFs1","99",2001345
"14002","2","FFs1","99",158005
"14003","3","FFs1","99",563
"14004","4","FFs1","99",3142
"14005","5","FFs1","99",369134
"14006","6","FFs1","99",6
"14007","7","FFs1","99",3187
"14008","1","FFs10","99",2521578
"14009","2","FFs10","99",46343
"14010","3","FFs10","99",4948
"14011","4","FFs10","99",6315
"14012","5","FFs10","99",21315
"14013","6","FFs10","99",169
"14014","7","FFs10","99",25942
"14015","1","FFs11","99",1710937
"14016","2","FFs11","99",160441
"14017","3","FFs11","99",14328
"14018","4","FFs11","99",24944
"14019","5","FFs11","99",55076
"14020","6","FFs11","99",624
"14021","7","FFs11","99",82634
"14022","1","FFs12","99",2625944
"14023","2","FFs12","99",167368
"14024","3","FFs12","99",1008
"14025","4","FFs12","99",28460
"14026","5","FFs12","99",115106
"14027","6","FFs12","99",943
"14028","7","FFs12","99",9777
"14029","1","FFs13","99",1302066
"14030","2","FFs13","99",11488
"14031","3","FFs13","99",254
"14032","4","FFs13","99",570
